2015-01-18,38.88
2015-01-19,41.76
2015-01-20,41.76
2015-01-21,41.04
2015-01-22,38.16
2015-01-23,41.76
2015-01-24,33.12
2015-01-25,35.28
2015-01-26,54.72
2015-01-27,53.28
2015-01-28,55.44
2015-01-29,43.92
2015-01-30,51.12
2015-01-31,48.96
2015-02-01,57.6
2015-02-02,65.52
2015-02-03,67.68
2015-02-04,63.36
2015-02-05,72.0
2015-02-06,61.2
2015-02-07,43.92
2015-02-08,41.04
2015-02-09,58.32
2015-02-10,48.24
2015-02-11,51.12
2015-02-12,68.4
2015-02-13,64.8
2015-02-14,72.0
2015-02-15,74.88
2015-02-16,62.64
2015-02-17,68.4
2015-02-18,75.6
2015-02-19,86.4
2015-02-20,73.44
2015-02-21,61.92
2015-02-22,69.12
2015-02-23,79.92
2015-02-24,77.76
2015-02-25,57.6
2015-02-26,60.48
2015-02-27,67.68
2015-02-28,56.16
2015-03-01,47.52
2015-03-02,63.36
2015-03-03,61.2
2015-03-04,59.76
2015-03-05,61.2
2015-03-06,66.24
2015-03-07,52.56
2015-03-08,44.64
2015-03-09,46.08
2015-03-10,36.0
2015-03-11,34.56
2015-03-12,31.68
2015-03-13,27.36
2015-03-14,26.64
2015-03-15,32.4
2015-03-16,21.456
2015-03-17,47.52
2015-03-18,36.72
2015-03-19,30.24
2015-03-20,27.36
2015-03-21,29.52
2015-03-22,31.68
2015-03-23,54.0
2015-03-24,49.68
2015-03-25,42.48
2015-03-26,41.76
2015-03-27,44.64
2015-03-28,42.48
2015-03-29,36.72
2015-03-30,40.32
2015-03-31,36.0
2015-04-01,40.32
2015-04-02,33.12
2015-04-03,25.92
2015-04-04,24.48
2015-04-05,35.28
2015-04-06,25.2
2015-04-07,22.32
2015-04-08,22.464
2015-04-09,19.8
2015-04-10,21.168
2015-04-11,7.704
2015-04-12,12.24
2015-04-13,27.36
2015-04-14,18.0
2015-04-15,16.56
2015-04-16,10.8
2015-04-17,11.016
2015-04-18,6.84
2015-04-19,9.36
2015-04-20,22.68
2015-04-21,21.6
2015-04-22,22.536
2015-04-23,21.744
2015-04-24,18.792
2015-04-25,8.064
2015-04-26,23.76
2015-04-27,22.104
2015-04-28,0.0
2015-04-29,26.64
2015-04-30,8.64
2015-05-01,8.352
2015-05-02,25.92
2015-05-03,21.456
2015-05-04,20.232
2015-05-05,22.392
2015-05-06,24.192
2015-05-07,7.776
2015-05-08,7.776
2015-05-09,22.464
2015-05-10,21.456
2015-05-11,22.752
2015-05-12,24.12
2015-05-13,23.184
2015-05-14,7.992
2015-05-15,7.992
2015-05-16,21.888
2015-05-17,20.952
2015-05-18,23.04
2015-05-19,22.464
